date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:32:01	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-6541f272-8f65488a70bfe8de;;;%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.woff?v=4.7.0	bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont3e6e.woff	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
08:32:02	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-6541f272-5884d834d467a8b9;gz%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
08:32:03	447050/447050	---M-Z	200	added ('OK')	image/svg+xml	etag:%226d24a-6541f272-992fa32954334e14;gz%22	https://bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont.svg?v=4.7.0	bvite-html.pixelwibes.in/assets/fonts/fontawesome-webfont3e6e.svg	(from https://bvite-html.pixelwibes.in/assets/css/style.min.css)
08:32:04	126065/126065	---M-Z	200	added ('OK')	text/html	etag:%221ec71-6541f181-e2bd40b35ee3342c;gz%22	https://bvite-html.pixelwibes.in/app.html	bvite-html.pixelwibes.in/app.html	(from https://bvite-html.pixelwibes.in/my-profile.html)
08:32:05	98004/98004	---M--	200	added ('OK')	image/png	etag:%2217ed4-6541f20c-a569e7a910db4d5d;;;%22	https://bvite-html.pixelwibes.in/assets/images/ads-01.png	bvite-html.pixelwibes.in/assets/images/ads-01.png	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:07	643651/643651	---M--	200	added ('OK')	image/jpeg	etag:%229d243-6541f213-98e273cd3055c4b9;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/1.jpg	bvite-html.pixelwibes.in/assets/images/gallery/1.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:08	889641/889641	---M--	200	added ('OK')	image/jpeg	etag:%22d9329-6541f214-45b288c6c0cf573d;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/2.jpg	bvite-html.pixelwibes.in/assets/images/gallery/2.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:09	87752/87752	---M--	200	added ('OK')	image/jpeg	etag:%22156c8-6541f215-10bfe92da375bac2;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/5.jpg	bvite-html.pixelwibes.in/assets/images/gallery/5.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:11	180565/180565	---M--	200	added ('OK')	image/jpeg	etag:%222c155-6541f215-89f4708c3885a77e;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/6.jpg	bvite-html.pixelwibes.in/assets/images/gallery/6.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:11	697494/697494	---M--	200	added ('OK')	image/jpeg	etag:%22aa496-6541f214-d993f1707400aa69;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/4.jpg	bvite-html.pixelwibes.in/assets/images/gallery/4.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:11	981463/981463	---M--	200	added ('OK')	image/jpeg	etag:%22ef9d7-6541f214-28dfff83c9826456;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/3.jpg	bvite-html.pixelwibes.in/assets/images/gallery/3.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:13	147588/147588	---M--	200	added ('OK')	image/jpeg	etag:%2224084-6541f215-f23398d8a09fff48;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/8.jpg	bvite-html.pixelwibes.in/assets/images/gallery/8.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:14	197106/197106	---M--	200	added ('OK')	image/jpeg	etag:%22301f2-6541f215-bd3c9fbbd8887a67;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/7.jpg	bvite-html.pixelwibes.in/assets/images/gallery/7.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:14	167733/167733	---M--	200	added ('OK')	image/jpeg	etag:%2228f35-6541f215-59453a8899bd836e;;;%22	https://bvite-html.pixelwibes.in/assets/images/gallery/9.jpg	bvite-html.pixelwibes.in/assets/images/gallery/9.jpg	(from https://bvite-html.pixelwibes.in/blog.html)
08:32:14	1534/1534	---M-Z	200	added ('OK')	text/css	etag:%225fe-6541f275-8077edeb88fc5cb0;gz%22	https://bvite-html.pixelwibes.in/assets/css/prism.min.css	bvite-html.pixelwibes.in/assets/css/prism.min.css	(from https://bvite-html.pixelwibes.in/docs/changelog.html)
08:32:15	8162/8162	---M-Z	200	added ('OK')	text/css	etag:%221fe2-6541f206-6d016d9707b592c4;gz%22	https://bvite-html.pixelwibes.in/assets/vendor/dataTables.min.css	bvite-html.pixelwibes.in/assets/vendor/dataTables.min.css	(from https://bvite-html.pixelwibes.in/my-wallet.html)
08:32:16	103982/103982	---M-Z	200	added ('OK')	application/x-javascript	etag:%221962e-6541f277-b2f56a8688e4ef0;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/dataTables.bundle.js	bvite-html.pixelwibes.in/assets/bundles/dataTables.bundle.js	(from https://bvite-html.pixelwibes.in/my-wallet.html)
08:32:18	3527/3527	---M-Z	200	added ('OK')	application/x-javascript	etag:%22dc7-6541f278-cff46b4778d84ea6;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/peity.bundle.js	bvite-html.pixelwibes.in/assets/bundles/peity.bundle.js	(from https://bvite-html.pixelwibes.in/my-task.html)
08:32:19	4129/4129	---M-Z	200	added ('OK')	image/svg+xml	etag:%221021-6541f20f-2c1fda35d7591a73;gz%22	https://bvite-html.pixelwibes.in/assets/images/visa.svg	bvite-html.pixelwibes.in/assets/images/visa.svg	(from https://bvite-html.pixelwibes.in/account-settings.html)
08:32:20	6140/6140	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217fc-6541f20e-df49f69cd73807fc;gz%22	https://bvite-html.pixelwibes.in/assets/images/mastercard.svg	bvite-html.pixelwibes.in/assets/images/mastercard.svg	(from https://bvite-html.pixelwibes.in/account-settings.html)
08:32:21	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c84847-f867e9a5c438f210;gz%22	https://bvite-html.pixelwibes.in/invoices.html	bvite-html.pixelwibes.in/invoices.html	(from https://bvite-html.pixelwibes.in/account-settings.html)
08:32:22	61338/61338	---M--	200	added ('OK')	image/png	etag:%22ef9a-6541f20e-1787dcbd2ed39e9b;;;%22	https://bvite-html.pixelwibes.in/assets/images/login-img.png	bvite-html.pixelwibes.in/assets/images/login-img.png	(from https://bvite-html.pixelwibes.in/signin.html)
08:32:23	19880/19880	---M-Z	200	added ('OK')	text/css	etag:%224da8-6541f276-73ca9ede853d79cc;gz%22	https://bvite-html.pixelwibes.in/assets/css/summernote.min.css	bvite-html.pixelwibes.in/assets/css/summernote.min.css	(from https://bvite-html.pixelwibes.in/inbox.html)
08:32:24	5574/5574	---M--	200	added ('OK')	image/jpeg	etag:%2215c6-6541f210-e06f83ba5b0afac6;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar8.jpg	bvite-html.pixelwibes.in/assets/images/xs/avatar8.jpg	(from https://bvite-html.pixelwibes.in/inbox.html)
08:32:25	6607/6607	---M--	200	added ('OK')	image/jpeg	etag:%2219cf-6541f210-80e5d77e0124e79b;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar9.jpg	bvite-html.pixelwibes.in/assets/images/xs/avatar9.jpg	(from https://bvite-html.pixelwibes.in/inbox.html)
08:32:26	148541/148541	---M-Z	200	added ('OK')	application/x-javascript	etag:%222443d-6541f279-9c8092b3fd7560d7;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/summernote.bundle.js	bvite-html.pixelwibes.in/assets/bundles/summernote.bundle.js	(from https://bvite-html.pixelwibes.in/inbox.html)
08:32:27	26751/26751	---M-Z	200	added ('OK')	text/css	etag:%22687f-6541f276-1e4e61fc206d08c0;gz%22	https://bvite-html.pixelwibes.in/assets/css/toastui-calendar.min.css	bvite-html.pixelwibes.in/assets/css/toastui-calendar.min.css	(from https://bvite-html.pixelwibes.in/calendar.html)
08:32:28	205367/205367	---M-Z	200	added ('OK')	application/x-javascript	etag:%2232237-6541f27a-f2c2b66120dc8551;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/toastui-calendar.bundle.js	bvite-html.pixelwibes.in/assets/bundles/toastui-calendar.bundle.js	(from https://bvite-html.pixelwibes.in/calendar.html)
08:32:29	6491/6491	---M--	200	added ('OK')	image/jpeg	etag:%22195b-6541f20f-d76b281a88727af7;;;%22	https://bvite-html.pixelwibes.in/assets/images/xs/avatar10.jpg	bvite-html.pixelwibes.in/assets/images/xs/avatar10.jpg	(from https://bvite-html.pixelwibes.in/contact.html)
08:32:30	8161/8161	---M-Z	200	added ('OK')	text/css	etag:%221fe1-6541f274-5b37e28df54d8325;gz%22	https://bvite-html.pixelwibes.in/assets/css/dataTables.min.css	bvite-html.pixelwibes.in/assets/css/dataTables.min.css	(from https://bvite-html.pixelwibes.in/filemanager.html)
08:32:32	18969/18969	---M-Z	200	added ('OK')	application/x-javascript	etag:%224a19-6541f278-7ba6f836a9d08f1c;gz%22	https://bvite-html.pixelwibes.in/assets/bundles/prism.bundle.js	bvite-html.pixelwibes.in/assets/bundles/prism.bundle.js	(from https://bvite-html.pixelwibes.in/table.html)
08:32:35	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c84847-f867e9a5c438f210;gz%22	https://bvite-html.pixelwibes.in/docs/5.1/forms/checks-radios/	bvite-html.pixelwibes.in/docs/5.1/forms/checks-radios/index.html	(from https://bvite-html.pixelwibes.in/docs/buttons.html)
08:32:37	21318/21318	---M-Z	200	added ('OK')	image/svg+xml	etag:%225346-6541f216-fc391cc2aaca1ffa;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/af.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/af.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:38	568/568	---M-Z	200	added ('OK')	image/svg+xml	etag:%22238-6541f219-e1a00f09fb9cdec5;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ax.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ax.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:38	3217/3217	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c91-6541f217-b029e171683f4aeb;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/al.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/al.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:39	299/299	---M--	200	added ('OK')	image/svg+xml	etag:%2212b-6541f221-12da08a5401c173e;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/dz.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/dz.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:40	32441/32441	---M-Z	200	added ('OK')	image/svg+xml	etag:%227eb9-6541f218-6565077b295fe38a;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/as.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/as.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:41	34007/34007	---M-Z	200	added ('OK')	image/svg+xml	etag:%2284d7-6541f216-cdc52b5eb5350de;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ad.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ad.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:42	1609/1609	---M-Z	200	added ('OK')	image/svg+xml	etag:%22649-6541f217-3c15be1c1cea14c6;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ao.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ao.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:43	38151/38151	---M-Z	200	added ('OK')	image/svg+xml	etag:%229507-6541f217-a4bb45477c978e5e;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ai.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ai.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:44	754/754	---M-Z	200	added ('OK')	image/svg+xml	etag:%222f2-6541f216-13c9ede4452422e7;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ag.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ag.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:45	3540/3540	---M-Z	200	added ('OK')	image/svg+xml	etag:%22dd4-6541f218-9d4a6ea82cde49da;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ar.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ar.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:46	233/233	---M--	200	added ('OK')	image/svg+xml	etag:%22e9-6541f217-3f79fe9241211a70;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/am.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/am.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:47	10125/10125	---M-Z	200	added ('OK')	image/svg+xml	etag:%22278d-6541f218-5b5954fef8a68890;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/aw.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/aw.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:48	1349/1349	---M-Z	200	added ('OK')	image/svg+xml	etag:%22545-6541f218-3e9f3a581904069c;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/au.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/au.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:49	243/243	---M--	200	added ('OK')	image/svg+xml	etag:%22f3-6541f218-2f3da8ca1b8321a4;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/at.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/at.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:50	517/517	---M-Z	200	added ('OK')	image/svg+xml	etag:%22205-6541f219-8c0cd039d4ed85b2;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/az.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/az.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:51	556/556	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222c-6541f21c-349ae47cbcbe63d5;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bs.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bs.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:52	256/256	---M--	200	added ('OK')	image/svg+xml	etag:%22100-6541f21a-f903c30d44c683fb;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bh.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bh.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:53	191/191	---M--	200	added ('OK')	image/svg+xml	etag:%22bf-6541f219-898f71d17aefe268;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bd.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bd.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:54	613/613	---M-Z	200	added ('OK')	image/svg+xml	etag:%22265-6541f219-36edd3d4a1e8d540;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bb.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bb.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:55	5973/5973	---M-Z	200	added ('OK')	image/svg+xml	etag:%221755-6541f21c-3a12731e01eb3fd4;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/by.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/by.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:56	294/294	---M--	200	added ('OK')	image/svg+xml	etag:%22126-6541f21a-474c76c0c4725f35;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/be.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/be.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:57	46941/46941	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b75d-6541f21d-5b0d9dfe16f2271f;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bz.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bz.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:58	507/507	---M-Z	200	added ('OK')	image/svg+xml	etag:%221fb-6541f21b-82b2fc80071aaa48;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bj.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bj.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:32:59	22944/22944	---M-Z	200	added ('OK')	image/svg+xml	etag:%2259a0-6541f21b-37d556ebeaef73c1;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bm.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bm.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:00	25403/25403	---M-Z	200	added ('OK')	image/svg+xml	etag:%22633b-6541f21c-7132807aaaf01a34;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bt.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bt.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:01	114120/114120	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bdc8-6541f21b-8fb9d328c5f9a082;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bo.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bo.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:02	226/226	---M--	200	added ('OK')	image/svg+xml	etag:%22e2-6541f21c-92f7cc1384f9e7ce;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bq.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bq.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:03	1312/1312	---M-Z	200	added ('OK')	image/svg+xml	etag:%22520-6541f219-42b1376ddf76c070;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ba.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ba.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:04	256/256	---M--	200	added ('OK')	image/svg+xml	etag:%22100-6541f21c-7a22c6fb16dd1dce;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bw.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bw.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:05	8242/8242	---M-Z	200	added ('OK')	image/svg+xml	etag:%222032-6541f21c-e0400d9b7cfe7df2;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/br.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/br.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:06	23267/23267	---M-Z	200	added ('OK')	image/svg+xml	etag:%225ae3-6541f22a-dc534379ca7ea24e;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/io.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/io.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:07	14398/14398	---M-Z	200	added ('OK')	image/svg+xml	etag:%22383e-6541f21b-ab1aa9c0f321489;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bn.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bn.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:08	290/290	---M--	200	added ('OK')	image/svg+xml	etag:%22122-6541f21a-3db13aabf89b20a9;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bg.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bg.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:09	360/360	---M-Z	200	added ('OK')	image/svg+xml	etag:%22168-6541f21a-b62aab0e238b04bb;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bf.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bf.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:10	1088/1088	---M-Z	200	added ('OK')	image/svg+xml	etag:%22440-6541f21a-befb28235b0cdc05;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/bi.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/bi.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:11	1419/1419	---M-Z	200	added ('OK')	image/svg+xml	etag:%2258b-6541f21f-fa452cfae1b1821a;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cv.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cv.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:12	7332/7332	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ca4-6541f22c-9a1b39dbf9ea66f2;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/kh.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/kh.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:13	835/835	---M-Z	200	added ('OK')	image/svg+xml	etag:%22343-6541f21e-796e4cf0bd073a4f;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cm.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cm.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:14	647/647	---M-Z	200	added ('OK')	image/svg+xml	etag:%22287-6541f21d-afdd61059c69277d;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ca.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ca.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:15	24478/24478	---M-Z	200	added ('OK')	image/svg+xml	etag:%225f9e-6541f22e-d7adfbdd7ce7a6d9;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ky.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ky.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:16	696/696	---M-Z	200	added ('OK')	image/svg+xml	etag:%222b8-6541f21d-3b7d3e1ff7735db8;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cf.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cf.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:17	271/271	---M--	200	added ('OK')	image/svg+xml	etag:%2210f-6541f23d-de3a6575543b5177;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/td.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/td.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:18	567/567	---M-Z	200	added ('OK')	image/svg+xml	etag:%22237-6541f21e-e4b5c4954dafce74;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cl.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cl.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:19	806/806	---M-Z	200	added ('OK')	image/svg+xml	etag:%22326-6541f21e-2e0c9734b9df7e83;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cn.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cn.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:20	2476/2476	---M-Z	200	added ('OK')	image/svg+xml	etag:%229ac-6541f220-4f68ff1d0395f96a;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cx.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cx.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:21	3151/3151	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c4f-6541f21d-2fb3368fa9a79805;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cc.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cc.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:22	293/293	---M--	200	added ('OK')	image/svg+xml	etag:%22125-6541f21f-a0182e73c63ede5;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/co.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/co.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:23	1067/1067	---M-Z	200	added ('OK')	image/svg+xml	etag:%2242b-6541f22d-1064ed14a9554743;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/km.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/km.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:24	1907/1907	---M-Z	200	added ('OK')	image/svg+xml	etag:%22773-6541f21e-b051e6b723388390;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/ck.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/ck.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:25	297/297	---M--	200	added ('OK')	image/svg+xml	etag:%22129-6541f21f-2e5d66412f552deb;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cr.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cr.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:26	41607/41607	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a287-6541f229-ad6ecf1d6e48d67e;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/hr.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/hr.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:27	626/626	---M-Z	200	added ('OK')	image/svg+xml	etag:%22272-6541f21f-1a07381f1bbae3eb;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cu.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cu.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:28	686/686	---M-Z	200	added ('OK')	image/svg+xml	etag:%222ae-6541f220-1604807f076d6d09;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cw.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cw.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:29	5932/5932	---M-Z	200	added ('OK')	image/svg+xml	etag:%22172c-6541f220-5fc0a043fcbd0ada;gz%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cy.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cy.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
08:33:30	230/230	---M--	200	added ('OK')	image/svg+xml	etag:%22e6-6541f220-6ccb7fb9f7cbe5a0;;;%22	https://bvite-html.pixelwibes.in/assets/images/flags/4x3/cz.svg	bvite-html.pixelwibes.in/assets/images/flags/4x3/cz.svg	(from https://bvite-html.pixelwibes.in/docs/flag-icon.html)
